id,uuid,object,like + comment,GROUP_CONCAT(DISTINCT categories.name),time
669250,770ae6a0-b682-11eb-adcb-0ae838defca7,video,9,"hip hop,pop,r&b/soul,producer,beatmaker,promoter",2021-05-16 20:08:22
678780,222d75c9-b954-11eb-ad97-12d73b08236b,video,9,"hip hop,indie,pop,producer,singer,music lover,songwriter,lyricist",2021-05-20 10:14:17
679417,9cad97a8-b89f-11eb-aed1-12d73b08236b,video,9,"emo,metal,rock,bassist,guitarist,singer,songwriter,composer",2021-05-19 12:42:03
680868,57387db4-b8d9-11eb-952a-128a130028af,video,9,"hip hop,indie,rock,bassist,guitarist,singer,songwriter,rapper",2021-05-19 19:35:18
680899,e02d6d8a-b8dc-11eb-a35c-0ae838defca7,track,9,"ambient,electronic,rock (alt.),singer,music lover,photographer,lyricist",2021-05-19 20:00:36
682423,df40142b-b932-11eb-a736-0a1200300037,video,9,"jazz,punk,rock,band,guitarist,producer,singer,songwriter",2021-05-20 06:16:11
686231,470fe9b9-b9e6-11eb-92b1-1254437355c5,video,9,"indie,pop,rock,band,bassist,guitarist,singer,songwriter",2021-05-21 03:40:25
686600,43f14520-b9fb-11eb-99c9-1254437355c5,shoutOut,9,"electronic,ebm,italo-disco,beatmaker,singer,songwriter",2021-05-21 06:10:39
692988,0b15de98-bb28-11eb-a8ad-128a130028af,video,9,"country,hip hop,pop,singer,songwriter,lyricist",2021-05-22 18:03:42
693513,8864c841-bb41-11eb-9073-12d73b08236b,video,9,"hip hop,rap,rapper",2021-05-22 21:06:10
697310,0f29fcef-bbf3-11eb-86d3-0ae838defca7,shoutOut,9,"hip hop,pop,r&b/soul,singer,music lover,rapper",2021-05-23 18:16:57
697634,12033654-bbfd-11eb-9d67-12d73b08236b,video,9,"jazz,pop,rock (alt.),singer,music lover,composer,lyricist",2021-05-23 19:28:37
703108,5c4bcf5e-bced-11eb-b664-12d73b08236b,video,9,"hip hop,r&b/soul,trap,rapper",2021-05-25 00:08:41
703237,e56c8c49-bcf9-11eb-b156-1254437355c5,shoutOut,9,"pop,r&b/soul,rock,singer,music lover,songwriter,lyricist",2021-05-25 01:38:25
709953,7ffebe2d-be1f-11eb-ad8a-128a130028af,photo,9,"pop,rock,trap,singer,music lover,video director,photographer,videographer",2021-05-26 12:40:07
713613,d7f3f0b8-bed4-11eb-9bd9-0ae838defca7,video,9,"blues,r&b/soul,rock,singer",2021-05-27 10:18:13
713938,a926b68b-bee5-11eb-be0f-12d73b08236b,shoutOut,9,"indie,pop,rock,backing singer,singer,songwriter,composer",2021-05-27 12:18:36
714585,eddd0289-bf05-11eb-a199-0a1200300037,shoutOut,9,"ambient,rock,psychedelic,singer,songwriter,music director",2021-05-27 16:09:35
714599,bbe31166-bf07-11eb-8efd-0ae838defca7,video,9,"indie,k-pop,pop,guitarist,singer,songwriter,dancer,lyricist",2021-05-27 16:22:30
716394,24161a7c-bf5e-11eb-9a6c-128a130028af,track,9,"hip hop,indie,r&b/soul,producer,songwriter,studio mix engineer,lyricist,artist",2021-05-28 02:41:02
717595,29c1c1f5-bfa8-11eb-bb8b-0a0d7a10423a,video,9,"pop,dark pop,alternative,producer,singer,songwriter,lyricist",2021-05-28 11:30:54
718591,b6831857-bfd8-11eb-9119-1254437355c5,photo,9,"blues,folk,jazz,guitarist,producer,singer,music lover",2021-05-28 17:18:26
720373,7a28455a-c04a-11eb-a278-128a130028af,shoutOut,9,"religious,bollywood,hollywood,songwriter,lyricist",2021-05-29 06:52:47
728193,62579bcb-c22d-11eb-8dd4-0a0d7a10423a,video,9,"dance,pop,edm,dj,keyboardist,producer,pianist",2021-05-31 16:29:34
728638,31a9431e-c20a-11eb-99c1-0a1200300037,shoutOut,9,"dance,pop,edm,singer,music lover,songwriter,composer",2021-05-31 12:17:40
733292,48facb13-c30f-11eb-b6a2-12d73b08236b,video,9,"hip hop,jazz,r&b/soul,backing singer,dj,singer,songwriter,composer",2021-06-01 19:26:38
738062,87c6f282-c3fb-11eb-8495-1254437355c5,shoutOut,9,"k-pop,pop,r&b/soul,singer,music lover,songwriter,lyricist",2021-06-02 23:37:45
740140,b6cf0ebd-c474-11eb-a897-1254437355c5,shoutOut,9,"hip hop,r&b/soul,trap,singer,music lover,songwriter,rapper,dancer",2021-06-03 14:05:13
740219,c38239ea-c473-11eb-b1da-0a1200300037,track,9,"electronic,pop,r&b/soul,guitarist,producer,songwriter,studio mix engineer,mixer",2021-06-03 13:58:25
740280,0665efc2-c476-11eb-b6a6-12d73b08236b,track,9,"blues,folk,rock,producer,front of house engineer,live monitor engineer,studio mix engineer,sound engineer",2021-06-03 14:14:36
743414,23070764-c595-11eb-aa72-0a1200300037,video,9,"indie,pop,rock (alt.),guitarist,producer,singer,songwriter,pianist",2021-06-05 00:29:49
743591,14be54d1-c528-11eb-a632-1254437355c5,shoutOut,9,"dance,pop,acoustic,singer,songwriter,lyricist,vocalist",2021-06-04 11:29:10
746811,62945fda-c5e5-11eb-9387-0ae838defca7,photo,9,"dance,indie,pop,dj,producer",2021-06-05 10:04:16
754269,2f9a0fd1-c795-11eb-8f58-1254437355c5,video,9,"blues,jazz,rock,backing singer,singer,music teacher,composer",2021-06-07 13:35:13
757443,eb77ee2a-c83e-11eb-9bc2-0ae838defca7,shoutOut,9,"indie,pop,rock,guitarist,singer,songwriter,composer,influencer",2021-06-08 09:50:13
759662,a7c8bb0c-c8c4-11eb-93f5-128a130028af,photo,9,,2021-06-09 01:47:32
761873,753e3bb2-c93a-11eb-92db-0a0d7a10423a,video,9,"hip hop,pop,r&b/soul,singer,music lover,songwriter",2021-06-09 15:50:48
770914,8734afbe-cb54-11eb-a347-0a0d7a10423a,video,9,"jazz,pop,r&b/soul,keyboardist,producer,singer,songwriter,pianist",2021-06-12 08:02:27
773053,1e07d365-cbe6-11eb-93a2-1254437355c5,video,9,"ambient,brazilian,instrumental,keyboardist,producer,music lover,songwriter,composer",2021-06-13 01:24:37
773087,e5af6337-cbe5-11eb-9381-1254437355c5,track,9,"ambient,brazilian,instrumental,keyboardist,producer,music lover,songwriter,composer",2021-06-13 01:23:03
773465,8b78f5d0-cc26-11eb-81f9-12d73b08236b,track,9,"hip hop,trap,beat,producer,beatmaker,studio mix engineer",2021-06-13 09:05:49
776944,98dced20-ccf4-11eb-ab00-0ae838defca7,shoutOut,9,"hip hop,afropop,reggaedancehall,producer,singer,music teacher,rapper,composer",2021-06-14 09:40:47
777220,983232f6-ccff-11eb-904a-0a1200300037,track,9,"hip hop,r&b/soul,singer,songwriter,rapper",2021-06-14 10:59:31
778070,104823d4-cd3e-11eb-8717-0a0d7a10423a,shoutOut,9,"indie,psychedelic,mpb,singer,composer",2021-06-14 18:26:41
781059,eb14dd9d-ce3b-11eb-97b4-1254437355c5,shoutOut,9,"dreampop,alternative,newage,singer,songwriter",2021-06-16 00:43:51
781696,4a7763fc-ce54-11eb-968d-0a0d7a10423a,video,9,"country,dance,psychedelic,backing singer,singer,songwriter,lyricist",2021-06-16 03:38:19
784651,956a099c-ceee-11eb-b013-0a0d7a10423a,shoutOut,9,"pop,r&b/soul,acoustic,producer,music lover,songwriter,photographer,dancer",2021-06-16 22:02:47
785700,471e7d6b-cf46-11eb-9eb3-12d73b08236b,shoutOut,9,"hip hop,producer,beatmaker,songwriter,rapper,lyricist",2021-06-17 08:30:31
786859,7765e3cc-cfb9-11eb-8ed3-1254437355c5,video,9,"classical,r&b/soul,acoustic,singer,violinist",2021-06-17 22:15:04
788854,8681bafe-d03c-11eb-9768-12d73b08236b,video,9,"r&b/soul,singer,music lover,songwriter",2021-06-18 13:53:14
789239,4cea7abd-d03d-11eb-8dc4-1254437355c5,video,9,"hip hop,psychedelic,experimental,percussionist,producer,music lover,rapper,lyricist",2021-06-18 13:58:47
790920,3c932b20-d06c-11eb-954d-12d73b08236b,track,9,"electronic,indie,pop,backing singer,singer,songwriter,pianist,lyricist",2021-06-18 19:34:46
793308,76695001-d0c2-11eb-90cc-0a0d7a10423a,shoutOut,9,"pop,r&b/soul,trap,producer,singer,video director,composer,music director",2021-06-19 05:51:59
793473,e9f7c537-d0cb-11eb-91a2-128a130028af,shoutOut,9,"orchestral,r&b/soul,world music,singer,music lover",2021-06-19 06:59:39
797331,c9b522ac-d19f-11eb-a169-128a130028af,video,9,"classical,country,acoustic,singer,music lover,music teacher",2021-06-20 08:16:18
802724,6f4fa8c9-d2c8-11eb-8543-12d73b08236b,shoutOut,9,"r&b/soul,rock,trap,singer,music lover,songwriter,rapper",2021-06-21 19:39:47
806742,f6233965-d3ab-11eb-803a-0a0d7a10423a,video,9,"hip hop,indie,rock,bassist,guitarist,singer,songwriter,rapper",2021-06-22 22:48:29
809947,c8faf737-d464-11eb-8554-12d73b08236b,shoutOut,9,"hip hop,r&b/soul,trap,guitarist,producer,songwriter,composer,pianist",2021-06-23 20:51:30
814709,75f0e3b3-d588-11eb-b52e-0a0d7a10423a,photo,9,"blues,classical,r&b/soul,singer,songwriter,ukulelist,composer,dancer",2021-06-25 07:39:24
817098,1ad3664f-d619-11eb-a283-1254437355c5,video,9,"country,folk,rock,guitarist,singer,songwriter,composer",2021-06-26 00:54:48
818344,b7b41b32-d675-11eb-9955-0a1200300037,video,9,"hip hop,pop,trap,music lover,songwriter,mastering engineer,studio mix engineer,rapper",2021-06-26 11:57:45
818793,b751e864-d68f-11eb-ba40-0ae838defca7,video,9,"pop,r&b/soul,rock,bassist,music lover,songwriter",2021-06-26 15:03:51
823222,2eee076b-d7aa-11eb-84ed-128a130028af,shoutOut,9,"latin,pop,rock,saxophonist,music lover,student",2021-06-28 00:45:50
827115,16089c97-d8df-11eb-987b-128a130028af,video,9,"dance,pop,r&b/soul,singer,music lover,songwriter",2021-06-29 13:37:02
828632,3b2715fc-d93a-11eb-abdd-0ae838defca7,video,9,"jazz,pop,r&b/soul,singer,songwriter,composer,lyricist,cantora",2021-06-30 00:29:29
829719,61031c94-d982-11eb-9a76-12d73b08236b,track,9,"electronic,indie,pop,keyboardist,singer,music lover,songwriter,composer",2021-06-30 09:05:56
829850,c549c548-d986-11eb-9dde-0a1200300037,video,9,"indie,house,guitarist,singer,music lover,composer,pianist",2021-06-30 09:37:22
830120,35e3f322-d997-11eb-9506-0a0d7a10423a,shoutOut,9,"punk,progressive rock,grunge,backing singer,guitarist,music lover,songwriter,photographer",2021-06-30 11:35:03
830955,29bb2da7-d9c6-11eb-8ec5-0a0d7a10423a,track,9,"folk,indie,pop,guitarist,producer,singer,songwriter,pianist",2021-06-30 17:11:09
832283,7c2605b8-da1e-11eb-840a-0a1200300037,photo,9,"r&b/soul,reggae,afro,songwriter,rapper,composer,lyricist",2021-07-01 03:43:23
832372,8b222b7e-da18-11eb-bdb0-12d73b08236b,shoutOut,9,"emo,hip hop,rock (alt.),guitarist,producer,singer,songwriter,pianist",2021-07-01 03:00:51
835077,0b4bf050-dab4-11eb-b395-0a0d7a10423a,shoutOut,9,"pop,r&b/soul,rock,drummer,producer,singer,music lover,songwriter",2021-07-01 21:33:58
835316,d65166bc-dac3-11eb-af22-128a130028af,photo,9,"indie,pop,rock,guitarist,singer,songwriter,composer,lyricist",2021-07-01 23:27:01
835389,f71166e2-dae8-11eb-89d1-12d73b08236b,shoutOut,9,"latin,pop,r&b/soul,singer,songwriter,manager,label",2021-07-02 03:52:48
838731,0ca3763a-db85-11eb-aee3-0a0d7a10423a,video,9,"indie,r&b/soul,instrumental,music lover,songwriter,label,rapper,lyricist",2021-07-02 22:30:05
840312,21273718-dbf9-11eb-a778-128a130028af,video,9,"dance,pop,edm,dj,keyboardist,producer,pianist",2021-07-03 12:21:01
841271,c8893b94-dc3a-11eb-8c2c-128a130028af,track,9,"electronic,hip hop,r&b/soul,producer,beatmaker,songwriter,rapper,lyricist",2021-07-03 20:11:00
841382,8950eb13-dc33-11eb-aae3-12d73b08236b,shoutOut,9,"hip hop,trap,songwriter,rapper",2021-07-03 19:19:07
848145,60267482-ddd6-11eb-85d3-128a130028af,photo,9,"emo,hip hop,rock (alt.),guitarist,producer,singer,songwriter,pianist",2021-07-05 21:17:17
848169,ef21e501-ddd7-11eb-942d-0a0d7a10423a,shoutOut,9,"indie,jazz,r&b/soul,singer,songwriter,music teacher,actor,jazz singer",2021-07-05 21:28:26
853539,b8b31e08-df11-11eb-88f5-0ae838defca7,video,9,"metal,progressive rock,djent,backing singer,guitarist,singer,guitar tech",2021-07-07 10:54:37
854115,26ec8c4c-df38-11eb-9941-0a0d7a10423a,photo,9,"jazz,pop,rock,singer,songwriter,artist",2021-07-07 15:29:43
855377,36d20b99-df78-11eb-a78a-1254437355c5,shoutOut,9,"pop,r&b/soul,neo- soul,band,singer,music lover,songwriter,lyricist",2021-07-07 23:08:17
855566,456f56e7-df8d-11eb-bad5-0a1200300037,video,9,"dance,pop,r&b/soul,producer,music lover,songwriter,dancer,lyricist",2021-07-08 01:39:01
858422,49fdeac7-e024-11eb-bb61-0ae838defca7,track,9,"hip hop,r&b/soul,trap,songwriter,rapper,composer,lyricist",2021-07-08 19:40:03
859428,259c88a7-e05d-11eb-8bf0-128a130028af,photo,9,"emo,hip hop,rock (alt.),producer,singer,songwriter,rapper,influencer",2021-07-09 02:27:03
860166,ec5d53c2-e08f-11eb-b686-0a0d7a10423a,photo,9,"pop,rock,rock (alt.),singer,pianist",2021-07-09 08:30:32
867790,40270c56-e26c-11eb-9253-0a0d7a10423a,video,9,"indie,psychedelic,mpb,singer,composer",2021-07-11 17:20:13
869989,53b58605-e307-11eb-9032-0ae838defca7,shoutOut,9,"indie,pop,rock (alt.),guitarist,producer,singer,songwriter,lyricist",2021-07-12 11:50:17
873805,019cb504-e3d7-11eb-90c8-1254437355c5,video,9,"indie,pop,alternative,guitarist,producer,singer,songwriter,composer",2021-07-13 12:36:55
1635,09ea32f1-89e6-11eb-a420-0a0d7a10423a,video,8,"indie,pop,rock,backing singer,singer,music lover,songwriter,influencer",2021-03-21 01:37:47
5787,0e9b03cb-cdc9-11eb-9fbe-12d73b08236b,video,8,"hip hop,r&b/soul,chill,producer,beatmaker,music lover,songwriter,composer",2021-06-15 11:01:38
13175,72b6feef-36f6-11eb-afc7-0ae838defca7,video,8,"indie,pop,rock,producer,singer,music lover,ukulelist,pianist",2020-12-05 12:36:08
73125,78c126ed-3de2-11eb-adaf-0a0d7a10423a,video,8,"indie,rock (alt.),guitarist,singer,songwriter",2020-12-14 08:00:46
95654,24b8652d-3f69-11eb-897b-0a1200300037,shoutOut,8,"dance,electronic,pop,dj,guitarist,producer,singer,composer",2020-12-16 06:37:19
105816,499f3b2c-4144-11eb-9916-0a0d7a10423a,shoutOut,8,"gospel,rock,drum and bass,bassist,drummer,guitarist,keyboardist",2020-12-18 15:18:31
108952,35d080bd-4234-11eb-95a4-0ae838defca7,video,8,"indie,pop,brazilian,singer,violist,music lover",2020-12-19 19:55:57
132576,85c14cde-beb4-11eb-9830-12d73b08236b,video,8,"pop,r&b/soul,rock,singer,music lover,songwriter,composer",2021-05-27 06:26:51
151810,979537b4-45e5-11eb-88b9-0a0d7a10423a,track,8,"rock,world music,psychedelic,backing singer,singer",2020-12-24 12:43:16
168675,5061d68a-4a79-11eb-be06-128a130028af,video,8,"indie,pop,rock,drummer,songwriter,drum tech",2020-12-30 08:30:47
169023,dfa292e7-4a90-11eb-8360-128a130028af,video,8,"hip hop,jazz,pop,pianist,beatboxer,fingerdrummer",2020-12-30 11:19:25
169298,c0564e04-4a91-11eb-893f-0ae838defca7,video,8,"rock,brazilian,singer,songwriter,composer",2020-12-30 11:25:42
169753,d16f67f1-4a90-11eb-866c-0a1200300037,track,8,"indie,pop,r&b/soul,drummer,guitarist,singer,songwriter",2020-12-30 11:19:01
169831,dfa29274-4a90-11eb-835a-128a130028af,video,8,"hip hop,alternative,hollywood trap,singer,songwriter,rapper",2020-12-30 11:19:25
170360,43cc2ee3-4a91-11eb-888c-0ae838defca7,track,8,"electronic,orchestral,psychedelic,bassist,keyboardist,producer,composer,sound designer",2020-12-30 11:22:13
170479,11a7254f-4a91-11eb-aee2-0a0d7a10423a,video,8,"hip hop,r&b/soul,music lover,songwriter,rapper",2020-12-30 11:20:49
170703,3281e977-4a91-11eb-8423-128a130028af,video,8,"hip hop,r&b/soul,songwriter,rapper",2020-12-30 11:21:44
170812,5a8854e9-4a91-11eb-873a-0a1200300037,video,8,"ambient,hip hop,pop,dj,guitarist,producer,songwriter,pianist",2020-12-30 11:22:51
171098,8602677d-4a91-11eb-84be-128a130028af,track,8,"ambient,pop,r&b/soul,guitarist,singer,songwriter,lyricist",2020-12-30 11:24:04
171487,e9e66a8a-4a91-11eb-87b0-12d73b08236b,video,8,"electronic,jazz,r&b/soul,keyboardist,producer,singer,songwriter",2020-12-30 11:26:52
171617,a9e2177c-4a91-11eb-afbe-0a0d7a10423a,video,8,"electronic,gospel,rock,producer,mastering engineer,mixing engineer,sound designer",2020-12-30 11:25:05
171641,ad5c3967-4a91-11eb-873c-12d73b08236b,video,8,"hip hop,pop,r&b/soul,singer,songwriter",2020-12-30 11:25:10
171836,d9bad4ed-4a91-11eb-849c-1254437355c5,video,8,"indie,pop,r&b/soul,backing singer,producer,singer,songwriter,lyricist",2020-12-30 11:26:25
172319,0075dd3e-4a92-11eb-89a5-0ae838defca7,video,8,"country,pop,edm,singer,music lover,lyricist,vocal coach",2020-12-30 11:27:30
172709,9dab85a2-4a92-11eb-b14d-0a0d7a10423a,video,8,"electronic,funk,hip hop,bassist,producer,singer,songwriter,rapper",2020-12-30 11:31:54
174580,13df5be9-4a93-11eb-8b49-0ae838defca7,video,8,"electronic,pop,singer,songwriter",2020-12-30 11:35:12
175518,018bd8bc-4a94-11eb-87d4-1254437355c5,track,8,"dance,orchestral,pop,producer,music lover,songwriter,graphic designer,photographer",2020-12-30 11:41:51
180383,e8a38290-4a95-11eb-b6a7-0a0d7a10423a,track,8,"electronic,pop,producer,composer",2020-12-30 11:55:28
185356,93a63b43-4a98-11eb-91ff-1254437355c5,video,8,"world music,türk sanat müziği,arabesque,singer,music lover,songwriter,music teacher",2020-12-30 12:14:34
188532,a441ef43-4b86-11eb-b08a-0a0d7a10423a,video,8,"funk,r&b/soul,new jack swing,producer",2020-12-31 16:38:42
190406,baaea44f-4c1f-11eb-91a1-0a0d7a10423a,video,8,"rock (alt.),world music,trance,drummer,guitarist,singer,music lover,songwriter",2021-01-01 10:54:32
200363,6aa3532c-4e0f-11eb-a4dd-12d73b08236b,video,8,"blues,hip hop,rock (alt.),guitarist,producer,music lover,studio mix engineer,composer",2021-01-03 22:02:49
206489,ba108f9a-4f3b-11eb-bc4e-0a0d7a10423a,shoutOut,8,"metal,punk,rock,guitarist,producer,songwriter,mastering engineer,studio mix engineer",2021-01-05 09:52:31
206497,b99f294c-4f3b-11eb-85b5-1254437355c5,shoutOut,8,producer,2021-01-05 09:52:30
206907,b97941ef-4f3b-11eb-8176-0ae838defca7,shoutOut,8,"pop,r&b/soul,rock,guitarist,singer,music lover,songwriter",2021-01-05 09:52:30
207075,e19e359f-4f3b-11eb-bc7e-0a0d7a10423a,shoutOut,8,"country,pop,edm,singer,music lover,lyricist,vocal coach",2021-01-05 09:53:37
207609,e16c1cf2-4f3b-11eb-81b9-0ae838defca7,shoutOut,8,"indie,pop,r&b/soul,drummer,guitarist,singer,songwriter",2021-01-05 09:53:37
207822,0a705680-4f3c-11eb-8e9b-128a130028af,shoutOut,8,"rock,música  brasileira,singer",2021-01-05 09:54:46
208052,0b25dbef-4f3c-11eb-8648-1254437355c5,shoutOut,8,"hip hop,indie,r&b/soul,guitarist,singer,music lover,songwriter,composer",2021-01-05 09:54:47
208934,59b4f4d2-4f3c-11eb-bd8d-0a0d7a10423a,shoutOut,8,"drum and bass,house,edm,publisher,photographer,mastering engineer,studio mix engineer,videographer",2021-01-05 09:56:59
212548,f5335c2e-4f8a-11eb-b791-12d73b08236b,video,8,"r&b/soul,world music,variétésfrançaises,singer",2021-01-05 19:19:40
215117,cbf65428-5015-11eb-ac23-0a0d7a10423a,video,8,"hip hop,jazz,pop,producer,singer,music lover,songwriter,ukulelist",2021-01-06 11:53:31
240559,bebb166e-55e0-11eb-921e-0ae838defca7,track,8,"rock,psychedelic,trap,bassist,composer",2021-01-13 20:48:53
257605,07054721-59d0-11eb-827b-1254437355c5,video,8,"jazz,rock (alt.),mpb,backing singer,band,composer,guitarrista,vocalista, violinista",2021-01-18 20:59:17
262327,e828c3b5-c078-11eb-ae12-0a0d7a10423a,video,8,"pop,rock,musical theatre,singer,music lover,songwriter,ukulelist,pianist",2021-05-29 12:25:09
271845,e200584f-5db6-11eb-925a-12d73b08236b,video,8,"indie,pop,rock,singer,music lover,photographer,composer,pianist",2021-01-23 20:09:22
272378,606f0050-5dd2-11eb-a1e5-1254437355c5,video,8,"ambient,rock,rock (alt.),guitarist",2021-01-23 23:26:11
273684,e281d651-5e49-11eb-b537-1254437355c5,track,8,"ambient,indie,reggae,backing singer,music lover,songwriter,ukulelist,pianist",2021-01-24 13:41:39
274691,f1a5a9ef-5e7d-11eb-88a7-1254437355c5,video,8,"gospel,latin,brazilian,backing singer,singer,photographer,model",2021-01-24 19:54:18
305962,74685581-66ce-11eb-87f2-0a1200300037,video,8,"hip hop,pop,r&b/soul,guitarist,producer,singer,studio mix engineer,dreamchaser",2021-02-04 09:50:47
309734,838b0ee3-67c3-11eb-8fe1-0ae838defca7,video,8,"reggae,rock,world music,singer,music lover,songwriter,rapper,dancer",2021-02-05 15:04:59
310457,045068c7-67e2-11eb-9e62-0a1200300037,shoutOut,8,"trap,uk drill,melodic trap,producer,beatmaker,composer",2021-02-05 18:43:20
314773,ac2f575b-6916-11eb-b0c3-0a1200300037,track,8,"hip hop,pop,r&b/soul,producer,singer,songwriter,music teacher,music supervisor",2021-02-07 07:32:46
329477,b0114757-6cae-11eb-9e82-0ae838defca7,video,8,"indie,pop,rock,guitarist,producer,singer,songwriter,lyricist",2021-02-11 21:18:30
334565,016f4712-6e08-11eb-b680-12d73b08236b,video,8,"pop,singer",2021-02-13 14:30:23
340797,b869cb49-6f9f-11eb-9884-0a0d7a10423a,video,8,"funk,gospel,r&b/soul,bassist,keyboardist,video editor",2021-02-15 15:08:55
341608,2b9e31b0-6fc3-11eb-a663-0a0d7a10423a,video,8,"electronic,indie,synthpop,keyboardist,producer,singer,songwriter",2021-02-15 19:22:41
344022,4360a561-7059-11eb-9c00-1254437355c5,video,8,"electronic,pop,edm,singer,music lover,songwriter,photographer,influencer",2021-02-16 13:17:05
348965,bb1f02a8-7167-11eb-acad-12d73b08236b,shoutOut,8,"indie,metal,rock,band,drummer,percussionist,drum tech,videographer",2021-02-17 21:33:10
383746,4de138da-7540-11eb-a27c-0ae838defca7,track,8,"folk,indie,pop,guitarist,singer,music lover,songwriter",2021-02-22 19:01:01
384623,4a56af63-7548-11eb-91bd-1254437355c5,track,8,"emo,indie,rock,composer,compositora,cantora",2021-02-22 19:58:11
395764,de5fa15e-7805-11eb-aece-0a1200300037,video,8,"electronic,hip hop,edm,dj,producer,songwriter,rapper,lyricist",2021-02-26 07:40:17
395860,58e90665-7800-11eb-9342-12d73b08236b,shoutOut,8,"classical,folk,religious,singer,music teacher,composer,musician,performer",2021-02-26 07:00:45
398704,26412252-78de-11eb-8b9b-1254437355c5,video,8,"ambient,orchestral,lounge,singer,songwriter",2021-02-27 09:28:28
401038,e014f4a6-7998-11eb-b803-0ae838defca7,video,8,"electronic,pop,house,producer,singer,songwriter,front of house engineer,synthesizer player",2021-02-28 07:45:07
402742,962aa635-d77e-11eb-8b03-0ae838defca7,track,8,"jazz,psychedelic,guitarist,singer,songwriter,lyricist",2021-06-27 19:33:45
402915,f0bcb9a7-7a0a-11eb-8180-12d73b08236b,track,8,"pop,r&b/soul,poprap,singer,songwriter,studio mix engineer,rapper",2021-02-28 21:21:37
404680,56d3b324-7a8a-11eb-8609-12d73b08236b,video,8,"classical,dance,electronic,singer,songwriter",2021-03-01 12:33:35
405864,e244333b-7b0c-11eb-897d-12d73b08236b,video,8,"latin,pop,r&b/soul,singer,songwriter,music teacher,music supervisor,lyricist",2021-03-02 04:08:03
408695,f0c37c5c-7b87-11eb-a8cd-0a0d7a10423a,video,8,"pop,acoustic,guitarist,singer,songwriter,pianist,lyricist",2021-03-02 18:48:56
411031,a631f21c-7c24-11eb-aebb-0ae838defca7,video,8,"folk,grunge,alternative,guitarist,chanteuse,session singer",2021-03-03 13:30:41
417735,084a293e-7df1-11eb-a8d9-0a0d7a10423a,video,8,"hip hop,r&b/soul,singer,songwriter,rapper",2021-03-05 20:26:14
420435,e7ced947-7ebe-11eb-8f94-0a1200300037,video,8,"r&b/soul,rock,trap,singer,music lover,songwriter,rapper",2021-03-06 20:59:56
420496,98be9d23-7ebd-11eb-873b-0ae838defca7,track,8,"hip hop,r&b/soul,trap,studio mix engineer",2021-03-06 20:50:34
421104,056df48b-7ee0-11eb-835c-1254437355c5,video,8,"hip hop,trap,producer,studio mix engineer",2021-03-07 00:56:59
421694,a6ea29a7-7f1e-11eb-a669-1254437355c5,shoutOut,8,"indie,pop,rock (alt.),guitarist,producer,singer,songwriter,pianist",2021-03-07 08:25:19
422834,40ca10c2-7f64-11eb-978a-0a1200300037,shoutOut,8,"r&b/soul,lofi,alternative,producer,singer,songwriter,cover art",2021-03-07 16:43:33
422966,6a4faebf-7f6b-11eb-b572-1254437355c5,video,8,"gospel,pop,brazilian,backing singer,singer,music lover,songwriter,composer",2021-03-07 17:34:49
426590,99386d36-806c-11eb-9840-0a0d7a10423a,video,8,"hip hop,r&b/soul,afrobeats,singer,music lover,songwriter,rapper",2021-03-09 00:15:48
432759,85805990-81e9-11eb-a609-128a130028af,video,8,"latin,pop,trap,singer,music lover,songwriter,composer",2021-03-10 21:42:33
435937,a04c0783-82bc-11eb-92d3-128a130028af,track,8,"electronic,jazz,rock (alt.),dj,beatmaker,singer,composer,dancer",2021-03-11 22:53:42
437138,d85b3f03-8323-11eb-8695-0ae838defca7,track,8,"indie,pop,musical,singer,music lover,songwriter",2021-03-12 11:12:34
441665,c98469f0-848b-11eb-822e-128a130028af,video,8,"indie,pop,r&b/soul,singer,composer",2021-03-14 06:09:08
442112,8d1300d6-84a4-11eb-87a9-0a1200300037,video,8,"hip hop,pop,r&b/soul,singer,music lover,songwriter,pianist",2021-03-14 09:06:24
443415,36ba2469-84fb-11eb-9cbf-0a1200300037,video,8,"indie,pop,r&b/soul,producer,singer,music lover,songwriter,pianist",2021-03-14 19:26:45
443450,c2fb714a-84fe-11eb-9e82-128a130028af,track,8,"indie,rock,techno,producer,singer,songwriter,blogger,composer",2021-03-14 19:52:09
443880,b510e2f0-8514-11eb-af4f-12d73b08236b,track,8,"pop,punk,rock,guitarist,producer,singer,songwriter,composer",2021-03-14 22:29:15
449666,67af65e7-88b3-11eb-886c-12d73b08236b,shoutOut,8,"indie,rock,rock (alt.),bassist,drummer,music lover",2021-03-19 13:02:49
450278,3862f941-86e2-11eb-be2d-1254437355c5,video,8,"ambient,classical,electronic,percussionist,producer,composer,flutist",2021-03-17 05:32:53
451757,50d70ffc-874e-11eb-bde9-1254437355c5,shoutOut,8,"electronic,pop,guitarist,producer,singer,songwriter",2021-03-17 18:26:40
451788,579b139b-8750-11eb-8a36-0a0d7a10423a,shoutOut,8,"hip hop,r&b/soul,percussionist,producer,music lover,studio mix engineer,flutist",2021-03-17 18:41:10
453231,fc1840f0-87cb-11eb-ae3f-12d73b08236b,video,8,"indie,punk,trap,backing singer,singer,violist,ukulelist,pianist",2021-03-18 09:26:14
453574,54b9b62a-87e2-11eb-b8b3-12d73b08236b,video,8,"ambient,indie,reggae,drummer,guitarist,keyboardist,producer,music lover",2021-03-18 12:06:12
